contig_152	6	15138	1848220	0.00819058
contig_152	7	8857	1848220	0.00479218
contig_152	8	10121	1848220	0.00547608
contig_152	9	8881	1848220	0.00480516
contig_152	10	12174	1848220	0.00658688
contig_152	11	5982	1848220	0.00323663
contig_152	12	6207	1848220	0.00335837
contig_152	13	6053	1848220	0.00327504
contig_152	14	7972	1848220	0.00431334
contig_152	15	5693	1848220	0.00308026
contig_152	16	2454	1848220	0.00132776
contig_152	17	1143	1848220	0.000618433
contig_152	18	790	1848220	0.000427438
contig_152	19	845	1848220	0.000457197
contig_152	20	823	1848220	0.000445293
contig_152	21	459	1848220	0.000248347
contig_152	22	228	1848220	0.000123362
contig_160	0	348054	537475	0.647572
contig_160	1	102713	537475	0.191103
contig_160	2	33681	537475	0.0626652
contig_160	3	30905	537475	0.0575003
contig_160	4	14762	537475	0.0274655
contig_160	5	4758	537475	0.00885251
contig_160	6	1995	537475	0.0037118
contig_160	7	607	537475	0.00112935
contig_169	0	134446	271040	0.496037
contig_169	1	58953	271040	0.217507
contig_169	2	39716	271040	0.146532
contig_169	3	3761	271040	0.0138762
contig_169	4	4602	271040	0.016979
contig_169	5	8692	271040	0.0320691
contig_169	6	6609	271040	0.0243839
contig_169	7	2774	271040	0.0102347
contig_169	8	1255	271040	0.00463031
contig_169	9	769	271040	0.00283722
contig_169	10	1265	271040	0.00466721
contig_169	11	1750	271040	0.00645661
contig_169	12	1344	271040	0.00495868
contig_169	13	1903	271040	0.0070211
contig_169	14	1313	271040	0.0048443
contig_169	15	816	271040	0.00301063
contig_169	16	431	271040	0.00159017
contig_169	17	641	271040	0.00236496
contig_187	0	2745269	3536350	0.7763
contig_187	1	631928	3536350	0.178695
contig_187	2	116086	3536350	0.0328265
contig_187	3	21764	3536350	0.00615437
contig_187	4	10131	3536350	0.00286482
contig_187	5	3860	3536350	0.00109152
contig_187	6	3088	3536350	0.000873217
contig_187	7	2437	3536350	0.000689129
contig_187	8	1441	3536350	0.000407482
contig_187	9	316	3536350	8.93577e-05
contig_187	10	30	3536350	8.48332e-06
contig_209	0	3401403	5041493	0.674682
contig_209	1	944915	5041493	0.187428
contig_209	2	267950	5041493	0.0531489
contig_209	3	118857	5041493	0.0235758
contig_209	4	67899	5041493	0.013468
contig_209	5	44197	5041493	0.00876665
contig_209	6	40780	5041493	0.00808887
contig_209	7	25757	5041493	0.005109
contig_209	8	22293	5041493	0.0044219
contig_209	9	16131	5041493	0.00319965
contig_209	10	10442	5041493	0.00207121
contig_209	11	10793	5041493	0.00214083
contig_209	12	7628	5041493	0.00151304
contig_209	13	5740	5041493	0.00113855
contig_209	14	4610	5041493	0.000914412
contig_209	15	4484	5041493	0.000889419
contig_209	16	4099	5041493	0.000813053
contig_209	17	3770	5041493	0.000747794
contig_209	18	5102	5041493	0.001012
contig_209	19	2902	5041493	0.000575623
contig_209	20	3069	5041493	0.000608748
contig_209	21	2264	5041493	0.000449073
contig_209	22	2448	5041493	0.00048557
contig_209	23	2418	5041493	0.00047962
contig_209	24	1407	5041493	0.000279084
contig_209	25	1645	5041493	0.000326292
contig_209	26	863	5041493	0.000171179
contig_209	27	1152	5041493	0.000228504
contig_209	28	742	5041493	0.000147179
contig_209	29	355	5041493	7.04156e-05
contig_209	30	183	5041493	3.62988e-05
contig_209	31	791	5041493	0.000156898
contig_209	32	408	5041493	8.09284e-05
contig_209	33	526	5041493	0.000104334
contig_209	34	278	5041493	5.51424e-05
contig_209	35	402	5041493	7.97383e-05
contig_209	36	366	5041493	7.25975e-05
contig_209	37	539	5041493	0.000106913
contig_209	38	571	5041493	0.00011326
contig_209	39	525	5041493	0.000104136
contig_209	40	419	5041493	8.31103e-05
contig_209	41	439	5041493	8.70774e-05
contig_209	42	438	5041493	8.6879e-05
contig_209	43	503	5041493	9.9772e-05
contig_209	44	303	5041493	6.01012e-05
contig_209	45	407	5041493	8.07301e-05
contig_209	46	447	5041493	8.86642e-05
contig_209	47	506	5041493	0.000100367
contig_209	48	518	5041493	0.000102747
contig_209	49	397	5041493	7.87465e-05
contig_209	50	413	5041493	8.19202e-05
contig_209	51	385	5041493	7.63663e-05
contig_209	52	454	5041493	9.00527e-05
contig_209	53	647	5041493	0.000128335
contig_209	54	596	5041493	0.000118219
contig_209	55	598	5041493	0.000118616
contig_209	56	546	5041493	0.000108301
contig_209	57	421	5041493	8.3507e-05
contig_209	58	395	5041493	7.83498e-05
contig_209	59	276	5041493	5.47457e-05
contig_209	60	307	5041493	6.08947e-05
contig_209	61	352	5041493	6.98206e-05
contig_209	62	444	5041493	8.80692e-05
contig_209	63	142	5041493	2.81663e-05
contig_209	64	110	5041493	2.18189e-05
contig_209	65	18	5041493	3.57037e-06
contig_209	66	58	5041493	1.15045e-05
contig_209	67	65	5041493	1.2893e-05
contig_209	114	2	5041493	3.96708e-07
contig_209	115	9	5041493	1.78519e-06
contig_209	116	91	5041493	1.80502e-05
contig_209	117	78	5041493	1.54716e-05
contig_209	119	5	5041493	9.9177e-07
contig_214	0	13273	50886	0.260838
contig_214	1	17959	50886	0.352926
contig_214	2	8729	50886	0.17154
contig_214	3	5098	50886	0.100185
contig_214	4	4858	50886	0.0954683
contig_214	5	969	50886	0.0190426
contig_215	0	28818	79367	0.363098
contig_215	1	33284	79367	0.419368
contig_215	2	10184	79367	0.128315
contig_215	3	7081	79367	0.0892184
contig_222	0	1647098	1967548	0.837132
contig_222	1	228740	1967548	0.116256
contig_222	2	46565	1967548	0.0236665
contig_222	3	26203	1967548	0.0133176
contig_222	4	9594	1967548	0.00487612
contig_222	5	7089	1967548	0.00360296
contig_222	6	1691	1967548	0.000859445
contig_222	7	568	1967548	0.000288684
contig_227	0	29478	38317	0.769319
contig_227	1	5370	38317	0.140147
contig_227	2	3469	38317	0.0905342
contig_235	0	15150	60962	0.248515
contig_235	1	13422	60962	0.22017
contig_235	2	12654	60962	0.207572
contig_235	3	11365	60962	0.186428
contig_235	4	7034	60962	0.115383
contig_235	5	496	60962	0.00813622
contig_235	6	14	60962	0.000229651
contig_235	7	594	60962	0.00974378
contig_235	8	233	60962	0.00382205
contig_236	0	2557433	3203508	0.798323
contig_236	1	574780	3203508	0.179422
contig_236	2	52924	3203508	0.0165206
contig_236	3	8733	3203508	0.00272607
contig_236	4	2114	3203508	0.000659902
contig_236	5	2823	3203508	0.000881221
contig_236	6	1465	3203508	0.000457311
contig_236	7	1113	3203508	0.000347432
contig_236	8	801	3203508	0.000250038
contig_236	9	2	3203508	6.24316e-07
contig_236	10	3	3203508	9.36473e-07
contig_236	11	3	3203508	9.36473e-07
contig_236	12	1	3203508	3.12158e-07
contig_236	13	73	3203508	2.27875e-05
contig_236	14	298	3203508	9.3023e-05
contig_236	15	367	3203508	0.000114562
contig_236	16	261	3203508	8.14732e-05
contig_236	31	58	3203508	1.81052e-05
contig_236	35	4	3203508	1.24863e-06
contig_236	36	88	3203508	2.74699e-05
contig_236	62	7	3203508	2.1851e-06
contig_236	63	88	3203508	2.74699e-05
contig_236	67	1	3203508	3.12158e-07
contig_236	68	66	3203508	2.06024e-05
contig_236	93	2	3203508	6.24316e-07
contig_246	0	915268	1186113	0.771653
contig_246	1	191644	1186113	0.161573
contig_246	2	48871	1186113	0.0412026
contig_246	3	15442	1186113	0.013019
contig_246	4	3955	1186113	0.00333442
contig_246	5	6214	1186113	0.00523896
contig_246	6	2803	1186113	0.00236318
contig_246	7	1480	1186113	0.00124777
contig_246	8	387	1186113	0.000326276
contig_246	9	49	1186113	4.13114e-05
contig_288	0	1012420	1684120	0.601157
contig_288	1	425006	1684120	0.252361
contig_288	2	171556	1684120	0.101867
contig_288	3	53919	1684120	0.0320161
contig_288	4	15755	1684120	0.00935503
contig_288	5	855	1684120	0.000507684
contig_288	6	2161	1684120	0.00128316
contig_288	7	2002	1684120	0.00118875
contig_288	8	446	1684120	0.000264827
contig_307	0	1794	1983	0.90469
contig_307	1	189	1983	0.0953101
contig_317	0	75641	128209	0.589982
contig_317	1	46796	128209	0.364998
contig_317	2	5772	128209	0.0450202
contig_323	0	108483	134176	0.808513
contig_323	1	25693	134176	0.191487
contig_329	0	2203888	2571009	0.857207
contig_329	1	295335	2571009	0.114871
contig_329	2	42634	2571009	0.0165826
contig_329	3	15423	2571009	0.00599881
contig_329	4	5067	2571009	0.00197082
contig_329	5	4943	2571009	0.00192259
contig_329	6	1764	2571009	0.000686112
contig_329	7	1282	2571009	0.000498637
contig_329	8	212	2571009	8.24579e-05
contig_329	28	1	2571009	3.88952e-07
contig_329	29	73	2571009	2.83935e-05
contig_329	38	19	2571009	7.39009e-06
contig_329	39	50	2571009	1.94476e-05
contig_329	83	4	2571009	1.55581e-06
contig_329	84	85	2571009	3.3061e-05
contig_329	86	4	2571009	1.55581e-06
contig_329	91	69	2571009	2.68377e-05
contig_329	95	16	2571009	6.22324e-06
contig_329	96	131	2571009	5.09528e-05
contig_329	134	1	2571009	3.88952e-07
contig_329	135	6	2571009	2.33371e-06
contig_329	186	2	2571009	7.77905e-07
contig_341	0	81257	256674	0.316577
contig_341	1	47506	256674	0.185083
contig_341	2	46955	256674	0.182936
contig_341	3	26284	256674	0.102402
contig_341	4	13436	256674	0.0523466
contig_341	5	9114	256674	0.0355081
contig_341	6	5769	256674	0.022476
contig_341	7	4747	256674	0.0184943
contig_341	8	2886	256674	0.0112438
contig_341	9	5049	256674	0.0196709
contig_341	10	3391	256674	0.0132113
contig_341	11	384	256674	0.00149606
contig_341	12	1159	256674	0.00451546
contig_341	13	634	256674	0.00247006
contig_341	14	448	256674	0.0017454
contig_341	15	1282	256674	0.00499466
contig_341	16	568	256674	0.00221292
contig_341	17	100	256674	0.000389599
contig_341	18	1262	256674	0.00491674
contig_341	19	633	256674	0.00246616
contig_341	20	1222	256674	0.0047609
contig_341	21	631	256674	0.00245837
contig_341	22	1190	256674	0.00463623
contig_341	23	767	256674	0.00298823
contig_345	0	29174	38418	0.759384
contig_345	1	526	38418	0.0136915
contig_345	2	2552	38418	0.0664272
contig_345	3	6166	38418	0.160498
contig_376	0	78642	120928	0.650321
contig_376	1	39280	120928	0.324821
contig_376	2	3006	120928	0.0248578
contig_380	0	63693	173809	0.366454
contig_380	1	26114	173809	0.150245
contig_380	2	32666	173809	0.187942
contig_380	3	32994	173809	0.189829
contig_380	4	13921	173809	0.0800937
contig_380	5	2459	173809	0.0141477
contig_380	6	617	173809	0.00354987
contig_380	7	1345	173809	0.00773838
contig_387	0	483410	608790	0.794051
contig_387	1	84762	608790	0.13923
contig_387	2	15612	608790	0.0256443
contig_387	3	5377	608790	0.00883227
contig_387	4	6861	608790	0.0112699
contig_387	5	6059	608790	0.00995253
contig_387	6	2043	608790	0.00335584
contig_387	7	1386	608790	0.00227665
contig_387	8	3280	608790	0.00538774
contig_397	0	793652	996270	0.796623
contig_397	1	176182	996270	0.176842
contig_397	2	16625	996270	0.0166872
contig_397	3	2666	996270	0.00267598
contig_397	4	2236	996270	0.00224437
contig_397	5	1585	996270	0.00159093
contig_397	6	1542	996270	0.00154777
contig_397	7	575	996270	0.000577153
contig_397	8	394	996270	0.000395475
contig_397	9	621	996270	0.000623325
contig_397	10	130	996270	0.000130487
contig_397	11	2	996270	2.00749e-06
contig_397	41	60	996270	6.02246e-05
contig_407	0	21102	32064	0.658121
contig_407	1	4668	32064	0.145584
contig_407	2	6294	32064	0.196295
contig_413	0	81280	105804	0.768213
contig_413	1	12246	105804	0.115742
contig_413	2	8921	105804	0.0843163
contig_413	3	3357	105804	0.0317285
contig_414	0	334290	453999	0.736323
contig_414	1	98552	453999	0.217075
contig_414	2	12222	453999	0.0269208
contig_414	3	6238	453999	0.0137401
contig_414	4	1227	453999	0.00270265
contig_414	5	744	453999	0.00163877
contig_414	6	162	453999	0.000356829
contig_414	7	422	453999	0.000929517
contig_414	8	142	453999	0.000312776
contig_422	0	511987	757750	0.675667
contig_422	1	153714	757750	0.202856
contig_422	2	50665	757750	0.0668624
contig_422	3	19001	757750	0.0250756
contig_422	4	19787	757750	0.0261128
contig_422	5	1204	757750	0.00158891
contig_422	6	490	757750	0.000646651
contig_422	7	177	757750	0.000233586
contig_422	8	403	757750	0.000531838
contig_422	9	322	757750	0.000424942
contig_439	0	765	60659	0.0126115
contig_439	1	947	60659	0.0156119
contig_439	2	7870	60659	0.129742
contig_439	3	7649	60659	0.126098
contig_439	4	3881	60659	0.0639806
contig_439	5	6103	60659	0.100612
contig_439	6	7127	60659	0.117493
contig_439	7	7282	60659	0.120048
contig_439	8	4399	60659	0.0725202
contig_439	9	4178	60659	0.0688768
contig_439	10	2137	60659	0.0352297
contig_439	11	855	60659	0.0140952
contig_439	12	2969	60659	0.0489457
contig_439	13	1135	60659	0.0187112
contig_439	14	1873	60659	0.0308775
contig_439	15	754	60659	0.0124301
contig_439	16	290	60659	0.00478082
contig_439	17	445	60659	0.00733609
contig_440	0	24190	34827	0.694576
contig_440	1	6157	34827	0.176788
contig_440	2	1572	34827	0.0451374
contig_440	3	339	34827	0.00973383
contig_440	4	556	34827	0.0159646
contig_440	5	56	34827	0.00160795
contig_440	6	119	34827	0.00341689
contig_440	7	313	34827	0.00898728
contig_440	8	196	34827	0.00562782
contig_440	9	364	34827	0.0104517
contig_440	10	695	34827	0.0199558
contig_440	11	190	34827	0.00545554
contig_440	12	80	34827	0.00229707
contig_444	0	3039	3478	0.873778
contig_444	1	80	3478	0.0230017
contig_444	2	359	3478	0.10322
contig_455	0	2435314	3264821	0.745926
contig_455	1	641275	3264821	0.19642
contig_455	2	133293	3264821	0.040827
contig_455	3	27795	3264821	0.00851348
contig_455	4	13103	3264821	0.00401339
contig_455	5	3599	3264821	0.00110236
contig_455	6	3662	3264821	0.00112165
contig_455	7	1109	3264821	0.000339682
contig_455	8	804	3264821	0.000246262
contig_455	9	686	3264821	0.000210119
contig_455	10	1372	3264821	0.000420237
contig_455	11	726	3264821	0.000222371
contig_455	12	184	3264821	5.63584e-05
contig_455	13	381	3264821	0.000116699
contig_455	14	111	3264821	3.39988e-05
contig_455	15	157	3264821	4.80884e-05
contig_455	16	217	3264821	6.64661e-05
contig_455	17	175	3264821	5.36017e-05
contig_455	18	164	3264821	5.02325e-05
contig_455	19	201	3264821	6.15654e-05
contig_455	20	45	3264821	1.37833e-05
contig_455	21	14	3264821	4.28814e-06
contig_455	31	68	3264821	2.08281e-05
contig_455	32	50	3264821	1.53148e-05
contig_455	33	76	3264821	2.32785e-05
contig_455	48	1	3264821	3.06296e-07
contig_455	49	63	3264821	1.92966e-05
contig_455	51	5	3264821	1.53148e-06
contig_455	82	2	3264821	6.12591e-07
contig_455	83	47	3264821	1.43959e-05
contig_455	85	13	3264821	3.98184e-06
contig_455	86	109	3264821	3.33862e-05
contig_468	0	413440	455711	0.907242
contig_468	1	33483	455711	0.0734742
contig_468	2	3248	455711	0.00712732
contig_468	3	1	455711	2.19437e-06
contig_468	31	2	455711	4.38875e-06
contig_468	32	104	455711	0.000228215
contig_468	33	88	455711	0.000193105
contig_468	34	123	455711	0.000269908
contig_468	35	472	455711	0.00103574
contig_468	36	435	455711	0.000954552
contig_468	37	149	455711	0.000326962
contig_468	38	272	455711	0.00059687
contig_468	39	455	455711	0.00099844
contig_468	40	286	455711	0.000627591
contig_468	41	727	455711	0.00159531
contig_468	42	259	455711	0.000568343
contig_468	61	1	455711	2.19437e-06
contig_468	63	3	455711	6.58312e-06
contig_468	64	34	455711	7.46087e-05
contig_468	65	141	455711	0.000309407
contig_468	66	50	455711	0.000109719
contig_468	67	299	455711	0.000656118
contig_468	68	522	455711	0.00114546
contig_468	69	402	455711	0.000882138
contig_468	70	411	455711	0.000901887
contig_468	71	280	455711	0.000614424
contig_468	72	24	455711	5.2665e-05
contig_48	0	1642747	2111339	0.778059
contig_48	1	340905	2111339	0.161464
contig_48	2	74302	2111339	0.0351919
contig_48	3	26164	2111339	0.0123921
contig_48	4	10203	2111339	0.00483248
contig_48	5	6859	2111339	0.00324865
contig_48	6	3386	2111339	0.00160372
contig_48	7	2414	2111339	0.00114335
contig_48	8	1872	2111339	0.000886641
contig_48	9	1155	2111339	0.000547046
contig_48	10	630	2111339	0.000298389
contig_48	11	189	2111339	8.95167e-05
contig_48	12	67	2111339	3.17334e-05
contig_48	54	1	2111339	4.73633e-07
contig_48	55	70	2111339	3.31543e-05
contig_48	62	2	2111339	9.47266e-07
contig_48	63	109	2111339	5.1626e-05
contig_48	64	95	2111339	4.49951e-05
contig_48	65	20	2111339	9.47266e-06
contig_48	66	84	2111339	3.97852e-05
contig_48	67	65	2111339	3.07862e-05
contig_489	0	2174	4615	0.471073
contig_489	5	1	4615	0.000216685
contig_489	6	129	4615	0.0279523
contig_489	7	639	4615	0.138462
contig_489	8	1672	4615	0.362297
contig_492	0	2191	22540	0.097205
contig_492	1	4	22540	0.000177462
contig_492	2	3	22540	0.000133097
contig_492	3	35	22540	0.0015528
contig_492	4	57	22540	0.00252884
contig_492	5	1809	22540	0.0802573
contig_492	6	1281	22540	0.0568323
contig_492	7	564	22540	0.0250222
contig_492	8	1061	22540	0.0470719
contig_492	9	1330	22540	0.0590062
contig_492	10	1569	22540	0.0696096
contig_492	11	1284	22540	0.0569654
contig_492	12	1961	22540	0.0870009
contig_492	13	1407	22540	0.0624224
contig_492	14	1779	22540	0.0789264
contig_492	15	2178	22540	0.0966282
contig_492	16	1011	22540	0.0448536
contig_492	17	1499	22540	0.066504
contig_492	18	1304	22540	0.0578527
contig_492	19	213	22540	0.00944987
contig_497	0	483096	620074	0.779094
contig_497	1	121294	620074	0.195612
contig_497	2	10551	620074	0.0170157
contig_497	3	548	620074	0.000883765
contig_497	4	1347	620074	0.00217232
contig_497	5	925	620074	0.00149176
contig_497	6	894	620074	0.00144176
contig_497	7	99	620074	0.000159658
contig_497	8	40	620074	6.45084e-05
contig_497	9	219	620074	0.000353184
contig_497	10	350	620074	0.000564449
contig_497	11	422	620074	0.000680564
contig_497	12	173	620074	0.000278999
contig_497	13	2	620074	3.22542e-06
contig_497	14	4	620074	6.45084e-06
contig_497	15	3	620074	4.83813e-06
contig_497	34	1	620074	1.61271e-06
contig_497	35	106	620074	0.000170947
contig_509	0	421576	576869	0.7308
contig_509	1	94306	576869	0.163479
contig_509	2	39030	576869	0.0676583
contig_509	3	14006	576869	0.0242793
contig_509	4	3332	576869	0.00577601
contig_509	5	4290	576869	0.0074367
contig_509	6	329	576869	0.00057032
contig_520	0	732816	865771	0.846432
contig_520	1	105646	865771	0.122025
contig_520	2	22842	865771	0.0263834
contig_520	3	3289	865771	0.00379893
contig_520	4	69	865771	7.96977e-05
contig_520	5	15	865771	1.73256e-05
contig_520	6	75	865771	8.6628e-05
contig_520	7	560	865771	0.000646822
contig_520	8	410	865771	0.000473566
contig_520	9	49	865771	5.6597e-05
contig_550	0	771823	1205463	0.640271
contig_550	1	242945	1205463	0.201537
contig_550	2	95475	1205463	0.0792019
contig_550	3	49598	1205463	0.0411444
contig_550	4	22445	1205463	0.0186194
contig_550	5	6068	1205463	0.00503375
contig_550	6	6217	1205463	0.00515735
contig_550	7	2983	1205463	0.00247457
contig_550	8	2388	1205463	0.00198098
contig_550	9	3038	1205463	0.00252019
contig_550	10	2471	1205463	0.00204983
contig_550	11	12	1205463	9.95468e-06
contig_551	0	518307	594167	0.872325
contig_551	1	51749	594167	0.087095
contig_551	2	16767	594167	0.0282193
contig_551	3	3669	594167	0.00617503
contig_551	4	703	594167	0.00118317
contig_551	5	816	594167	0.00137335
contig_551	6	833	594167	0.00140196
contig_551	7	573	594167	0.000964375
contig_551	8	377	594167	0.000634502
contig_551	9	296	594167	0.000498176
contig_551	33	77	594167	0.000129593
contig_559	0	142202	142462	0.998175
contig_559	1	260	142462	0.00182505
contig_566	0	187173	244396	0.765859
contig_566	1	48308	244396	0.197663
contig_566	2	7470	244396	0.0305651
contig_566	3	1376	244396	0.00563021
contig_566	4	69	244396	0.000282329
contig_596	0	110956	185092	0.599464
contig_596	1	41284	185092	0.223046
contig_596	2	11894	185092	0.0642599
contig_596	3	5566	185092	0.0300715
contig_596	4	2520	185092	0.0136149
contig_596	5	1611	185092	0.00870378
contig_596	6	2107	185092	0.0113835
contig_596	7	2960	185092	0.015992
contig_596	8	2547	185092	0.0137607
contig_596	9	2886	185092	0.0155922
contig_596	10	761	185092	0.00411147
contig_60	0	233225	367225	0.635101
contig_60	1	106478	367225	0.289953
contig_60	2	14395	367225	0.0391994
contig_60	3	10163	367225	0.0276751
contig_60	4	2964	367225	0.00807135
contig_604	0	55722	147323	0.37823
contig_604	1	46242	147323	0.313882
contig_604	2	12260	147323	0.0832185
contig_604	3	9178	147323	0.0622985
contig_604	4	10380	147323	0.0704574
contig_604	5	6518	147323	0.0442429
contig_604	6	682	147323	0.00462928
contig_604	7	1556	147323	0.0105618
contig_604	8	1826	147323	0.0123945
contig_604	9	1064	147323	0.00722223
contig_604	10	1500	147323	0.0101817
contig_604	11	395	147323	0.00268118
contig_608	0	346514	379385	0.913357
contig_608	1	12565	379385	0.0331194
contig_608	2	10034	379385	0.0264481
contig_608	3	3190	379385	0.00840835
contig_608	4	1857	379385	0.00489476
contig_608	5	5225	379385	0.0137723
contig_612	0	53924	74628	0.722571
contig_612	1	2893	74628	0.0387656
contig_612	2	7226	74628	0.0968269
contig_612	3	5648	74628	0.0756821
contig_612	4	3023	74628	0.0405076
contig_612	5	1914	74628	0.0256472
contig_613	0	16383	44233	0.37038
contig_613	1	2462	44233	0.0556598
contig_613	2	3157	44233	0.0713721
contig_613	3	2494	44233	0.0563832
contig_613	4	4686	44233	0.105939
contig_613	5	2429	44233	0.0549138
contig_613	6	1313	44233	0.0296837
contig_613	7	610	44233	0.0137906
contig_613	8	1047	44233	0.0236701
contig_613	9	741	44233	0.0167522
contig_613	10	1324	44233	0.0299324
contig_613	11	970	44233	0.0219293
contig_613	12	370	44233	0.0083648
contig_613	13	1267	44233	0.0286438
contig_613	14	452	44233	0.0102186
contig_613	15	931	44233	0.0210476
contig_613	16	781	44233	0.0176565
contig_613	17	779	44233	0.0176113
contig_613	18	1210	44233	0.0273551
contig_613	19	821	44233	0.0185608
contig_613	20	6	44233	0.000135645
contig_614	0	259656	305116	0.851007
contig_614	1	44320	305116	0.145256
contig_614	2	1133	305116	0.00371334
contig_614	3	7	305116	2.29421e-05
contig_615	0	77746	85789	0.906247
contig_615	1	8043	85789	0.0937533
contig_629	0	351734	443372	0.793316
contig_629	1	68899	443372	0.155398
contig_629	2	18806	443372	0.0424158
contig_629	3	2942	443372	0.00663551
contig_629	4	991	443372	0.00223514
contig_63	0	63049	75106	0.839467
contig_63	1	5281	75106	0.070314
contig_63	2	708	75106	0.00942668
contig_63	3	704	75106	0.00937342
contig_63	32	2	75106	2.6629e-05
contig_63	33	3	75106	3.99435e-05
contig_63	34	207	75106	0.0027561
contig_63	35	369	75106	0.00491306
contig_63	36	502	75106	0.00668389
contig_63	37	531	75106	0.00707001
contig_63	38	794	75106	0.0105717
contig_63	39	932	75106	0.0124091
contig_63	40	692	75106	0.00921365
contig_63	41	738	75106	0.00982611
contig_63	42	594	75106	0.00790882
contig_639	0	376331	422187	0.891385
contig_639	1	18406	422187	0.0435968
contig_639	2	12398	422187	0.0293661
contig_639	3	8714	422187	0.0206401
contig_639	4	5983	422187	0.0141714
contig_639	5	5	422187	1.18431e-05
contig_639	6	3	422187	7.10586e-06
contig_639	7	1	422187	2.36862e-06
contig_639	9	1	422187	2.36862e-06
contig_639	10	37	422187	8.76389e-05
contig_639	11	76	422187	0.000180015
contig_639	12	182	422187	0.000431089
contig_639	13	50	422187	0.000118431
contig_647	0	105382	167383	0.629586
contig_647	1	35968	167383	0.214884
contig_647	2	16009	167383	0.0956429
contig_647	3	2739	167383	0.0163637
contig_647	4	1891	167383	0.0112974
contig_647	5	5394	167383	0.0322255
contig_650	0	41040	60776	0.675267
contig_650	1	14422	60776	0.237298
contig_650	2	3714	60776	0.0611096
contig_650	3	611	60776	0.0100533
contig_650	4	37	60776	0.000608793
contig_650	5	48	60776	0.000789785
contig_650	6	674	60776	0.0110899
contig_650	7	230	60776	0.00378439
contig_660	0	253677	318221	0.797172
contig_660	1	62023	318221	0.194905
contig_660	2	1595	318221	0.00501224
contig_660	3	477	318221	0.00149896
contig_660	4	449	318221	0.00141097
contig_661	0	44091	126827	0.347647
contig_661	1	18811	126827	0.14832
contig_661	2	21597	126827	0.170287
contig_661	3	14614	126827	0.115228
contig_661	4	13990	126827	0.110308
contig_661	5	5018	126827	0.0395657
contig_661	6	3908	126827	0.0308136
contig_661	7	628	126827	0.00495163
contig_661	8	2267	126827	0.0178747
contig_661	38	3	126827	2.36543e-05
contig_661	39	233	126827	0.00183715
contig_661	40	336	126827	0.00264928
contig_661	41	443	126827	0.00349295
contig_661	42	549	126827	0.00432873
contig_661	43	330	126827	0.00260197
contig_661	44	9	126827	7.09628e-05
contig_670	0	92807	173486	0.534954
contig_670	1	42634	173486	0.245749
contig_670	2	19830	173486	0.114303
contig_670	3	14224	173486	0.0819893
contig_670	4	3991	173486	0.0230047
contig_69	0	1968007	2779261	0.708104
contig_69	1	574560	2779261	0.206731
contig_69	2	124354	2779261	0.0447435
contig_69	3	46574	2779261	0.0167577
contig_69	4	20408	2779261	0.00734296
contig_69	5	17884	2779261	0.0064348
